arxiv	src	table	value	err	row_label	col_header	sizes	models	glued	caption
2206.14307	html	4	0.167453		S( π , 0 )(Exact)	J 2 = 0.0	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	0.1691		S( π , 0 )(Exact)	J 2 = 0.2	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	0.17784		S( π , 0 )(Exact)	J 2 = 0.4	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	1.26743		S( π , 0 )(Exact)	J 2 = 0.7	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	0.1678	0.0007	S( π , 0 )(RBM)	J 2 = 0.0	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	0.1681	0.0007	S( π , 0 )(RBM)	J 2 = 0.2	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	0.1774	0.0008	S( π , 0 )(RBM)	J 2 = 0.4	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	0.1845	0.0008	S( π , 0 )(RBM)	J 2 = 0.45	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	-0.586487		Energy(Exact)	J 2 = 0.0	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	-0.71436		Energy(Exact)	J 2 = 0.2	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	-0.848364		Energy(Exact)	J 2 = 0.4	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	-1.05268		Energy(Exact)	J 2 = 0.45	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	-0.5859	0.00001	Energy(CNN)	J 2 = 0.0	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	-0.71351	0.00001	Energy(CNN)	J 2 = 0.2	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	-0.586411	0.000009	Energy(RBM)	J 2 = 0.0	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	-0.71429	0.00001	Energy(RBM)	J 2 = 0.2	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	-0.8483	0.00001	Energy(RBM)	J 2 = 0.4	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	-1.05264	0.000009	Energy(RBM)	J 2 = 0.45	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	0.07726		S( π , π )(Exact)	J 2 = 0.0	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	0.02318		S( π , π )(Exact)	J 2 = 0.2	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	0.01115		S( π , π )(Exact)	J 2 = 0.4	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	0.00557		S( π , π )(Exact)	J 2 = 0.45	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	0.0779	0.0004	S( π , π )(RBM)	J 2 = 0.0	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	0.0233	0.0002	S( π , π )(RBM)	J 2 = 0.2	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	0.011	0.0001	S( π , π )(RBM)	J 2 = 0.4	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	0.00556	0.00005	S( π , π )(RBM)	J 2 = 0.45	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	1.4402		S( π , 0 )(Exact)	J 2 = 0.0	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	1.54318		S( π , 0 )(Exact)	J 2 = 0.2	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	1.5729		S( π , 0 )(Exact)	J 2 = 0.4	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	-0.67135	0.00001	Energy(CNN)	J 2 = 0.0	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	-0.59275	0.00001	Energy(CNN)	J 2 = 0.2	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	-0.52371	0.00001	Energy(CNN)	J 2 = 0.4	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	-0.47604	0.00001	Energy(CNN)	J 2 = 0.45	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	-0.592847	0.000009	Energy(RBM)	J 2 = 0.2	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	-0.52388	0.00002	Energy(RBM)	J 2 = 0.4	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	-0.47662	0.00003	Energy(RBM)	J 2 = 0.45	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	-0.51889	0.00002	Energy(RBM)	J 2 = 0.7	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	0.1594	0.0009	S( π , π )(RBM)	J 2 = 0.7	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	0.1684	0.0009	S( π , 0 )(RBM)	J 2 = 0.0	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	0.1702	0.0008	S( π , 0 )(RBM)	J 2 = 0.2	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	-0.57383	0.00001	Energy(CNN)	J 2 = 0.0	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	-0.69636	0.00001	Energy(CNN)	J 2 = 0.2	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	-0.57404	0.00002	Energy(RBM)	J 2 = 0.0	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	-0.6967	0.00002	Energy(RBM)	J 2 = 0.2	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	-0.82565	0.00003	Energy(RBM)	J 2 = 0.4	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	-1.02371	0.00003	Energy(RBM)	J 2 = 0.45	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	0.1004	0.0005	S( π , π )(RBM)	J 2 = 0.0	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	0.048	0.0002	S( π , π )(RBM)	J 2 = 0.2	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	0.0212	0.0002	S( π , π )(RBM)	J 2 = 0.4	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2206.14307	html	4	0.0076	0.00006	S( π , π )(RBM)	J 2 = 0.45	6x6,10x10	J1J2	0	Table 5: Ground state energy per site E / N and the spin structure factor S ⁡ ( 𝐪 ) obtained by our RBM wave function, exact diagonalization [ 37 ] , and CNN [ 9 ] for the J 1 - J 2 model on 6 × 6 and 10 × 10 square lattice.
2502.13223	html	3	-0.32624		d = 4	e (CSL)			0	Table 4: Energy densities e = E / N and local magnetizations m 2 of the variational iPEPS states at different bond dimensions.
2502.13223	html	3	-0.32921		d = 4	e (CDDC)			0	Table 4: Energy densities e = E / N and local magnetizations m 2 of the variational iPEPS states at different bond dimensions.
2502.13223	html	3	-0.33031		d = 5	e (CSL)			0	Table 4: Energy densities e = E / N and local magnetizations m 2 of the variational iPEPS states at different bond dimensions.
2502.13223	html	3	-0.33098		d = 5	e (CDDC)			0	Table 4: Energy densities e = E / N and local magnetizations m 2 of the variational iPEPS states at different bond dimensions.
2502.13223	html	3	-0.33166		d = 6	e (CSL)			0	Table 4: Energy densities e = E / N and local magnetizations m 2 of the variational iPEPS states at different bond dimensions.
2502.13223	html	3	-0.33198		d = 6	e (CDDC)			0	Table 4: Energy densities e = E / N and local magnetizations m 2 of the variational iPEPS states at different bond dimensions.
2502.13223	html	3	-0.33208		d = 7	e (CSL)			0	Table 4: Energy densities e = E / N and local magnetizations m 2 of the variational iPEPS states at different bond dimensions.
2502.13223	html	3	-0.33224		d = 7	e (CDDC)			0	Table 4: Energy densities e = E / N and local magnetizations m 2 of the variational iPEPS states at different bond dimensions.
2502.13454	html	0	-0.4174	0.0002	4	4 × 4 , n h = 1 / 8	N=4,L=4,4x4,12x10	Hubbard	0	Table 1: fPEPS and DMRG energies persite for 4 × 4 at half filling ( N e = 16 ) and n h = 1 / 8 hole doping ( N e = 14 ) at Hubbard repulsive interaction U = 8 . For DMRG results, the truncated weights for bond dimension m = 2500 are 4.12 × 10 - 9 and 7.55 × 10 - 8 for half-filling and n h = 1 / 8 , respectively. DMRG results with m = ∞ denote extrapolated energies using truncated weights.
2502.13454	html	0	-0.42115	0.00003	4		N=4,L=4,4x4,12x10	Hubbard	0	Table 1: fPEPS and DMRG energies persite for 4 × 4 at half filling ( N e = 16 ) and n h = 1 / 8 hole doping ( N e = 14 ) at Hubbard repulsive interaction U = 8 . For DMRG results, the truncated weights for bond dimension m = 2500 are 4.12 × 10 - 9 and 7.55 × 10 - 8 for half-filling and n h = 1 / 8 , respectively. DMRG results with m = ∞ denote extrapolated energies using truncated weights.
2502.13454	html	0	-0.42551504		4		N=4,L=4,4x4,12x10	Hubbard	0	Table 1: fPEPS and DMRG energies persite for 4 × 4 at half filling ( N e = 16 ) and n h = 1 / 8 hole doping ( N e = 14 ) at Hubbard repulsive interaction U = 8 . For DMRG results, the truncated weights for bond dimension m = 2500 are 4.12 × 10 - 9 and 7.55 × 10 - 8 for half-filling and n h = 1 / 8 , respectively. DMRG results with m = ∞ denote extrapolated energies using truncated weights.
2502.13454	html	0	-0.5497	0.0006	4		N=4,L=4,4x4,12x10	Hubbard	0	Table 1: fPEPS and DMRG energies persite for 4 × 4 at half filling ( N e = 16 ) and n h = 1 / 8 hole doping ( N e = 14 ) at Hubbard repulsive interaction U = 8 . For DMRG results, the truncated weights for bond dimension m = 2500 are 4.12 × 10 - 9 and 7.55 × 10 - 8 for half-filling and n h = 1 / 8 , respectively. DMRG results with m = ∞ denote extrapolated energies using truncated weights.
